Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person,Year,Month,Quarter,DayOfWeek,Profit Margin
10919,CUST1777,Customer_52,Home Office,2022-05-24,28-05-2022,Express,East,West Bengal,Electronics,Tablet,2,2483,5.0,4717.7,404.74,UPI,SalesPerson_39,2022,5,2,Tuesday,8.57918053288679
10920,CUST1173,Customer_356,Home Office,2022-04-26,27-04-2022,Same Day,West,Maharashtra,Electronics,Laptop,4,1970,15.0,6698.0,2256.16,UPI,SalesPerson_40,2022,4,2,Tuesday,33.684084801433265
10921,CUST1606,Customer_449,Home Office,2024-10-17,22-10-2024,Express,East,Odisha,Office Supplies,Binder,6,996,5.0,5677.2,987.45,UPI,SalesPerson_13,2024,10,4,Thursday,17.393257239484257
10922,CUST1520,Customer_292,Corporate,2022-02-05,12-02-2022,Same Day,North,Haryana,Office Supplies,Printer Paper,7,793,5.0,5273.45,864.57,Debit Card,SalesPerson_32,2022,2,1,Saturday,16.394770027211788
10923,CUST1540,Customer_84,Consumer,2024-07-14,17-07-2024,Express,East,West Bengal,Furniture,Chair,4,2101,15.0,7143.4,2400.38,Debit Card,SalesPerson_23,2024,7,3,Sunday,33.602766189769575
10924,CUST1587,Customer_164,Consumer,2022-10-21,24-10-2022,Express,East,Odisha,Furniture,Desk,9,2698,15.0,20639.7,6179.21,Credit Card,SalesPerson_49,2022,10,4,Friday,29.93846809788902
10925,CUST1611,Customer_366,Home Office,2022-08-14,16-08-2022,Express,West,Gujarat,Electronics,Laptop,2,2462,0.0,4924.0,1108.63,Cash,SalesPerson_48,2022,8,3,Sunday,22.51482534524777
10926,CUST1626,Customer_333,Home Office,2022-12-30,02-01-2023,Express,West,Rajasthan,Office Supplies,Notebook,8,2259,0.0,18072.0,1998.56,Debit Card,SalesPerson_24,2022,12,4,Friday,11.058875608676406
10927,CUST1241,Customer_230,Corporate,2022-12-23,28-12-2022,Express,West,Maharashtra,Office Supplies,Binder,8,1025,10.0,7380.0,1299.52,Debit Card,SalesPerson_47,2022,12,4,Friday,17.608672086720865
10928,CUST1884,Customer_90,Consumer,2024-03-22,26-03-2024,Standard,South,Karnataka,Electronics,Mobile,9,2791,5.0,23863.05,4615.68,Debit Card,SalesPerson_43,2024,3,1,Friday,19.34237241257928
10929,CUST1975,Customer_494,Consumer,2023-07-10,14-07-2023,Standard,North,Delhi,Furniture,Chair,2,1268,5.0,2409.2,179.25,Net Banking,SalesPerson_27,2023,7,3,Monday,7.44022912170015
10930,CUST1670,Customer_310,Home Office,2022-08-05,06-08-2022,Standard,West,Maharashtra,Furniture,Table,1,1306,0.0,1306.0,315.12,Net Banking,SalesPerson_22,2022,8,3,Friday,24.12863705972435
10931,CUST1273,Customer_421,Consumer,2023-03-12,19-03-2023,Express,South,Karnataka,Furniture,Desk,3,946,10.0,2554.2,628.55,Net Banking,SalesPerson_36,2023,3,1,Sunday,24.608487980581003
10932,CUST1027,Customer_384,Consumer,2024-09-09,12-09-2024,Same Day,West,Gujarat,Electronics,Headphones,9,2516,10.0,20379.6,5159.69,Debit Card,SalesPerson_8,2024,9,3,Monday,25.317915955170854
10933,CUST1732,Customer_308,Corporate,2023-10-22,27-10-2023,Standard,North,Punjab,Office Supplies,Notebook,3,2734,15.0,6971.7,1533.72,Credit Card,SalesPerson_26,2023,10,4,Sunday,21.99922543999312
10934,CUST1267,Customer_499,Corporate,2022-10-10,14-10-2022,Express,West,Maharashtra,Furniture,Desk,7,1038,0.0,7266.0,1033.42,Credit Card,SalesPerson_32,2022,10,4,Monday,14.222680979906416
10935,CUST1059,Customer_277,Home Office,2023-11-29,30-11-2023,Same Day,South,Karnataka,Electronics,Tablet,1,1277,5.0,1213.15,85.38,Credit Card,SalesPerson_45,2023,11,4,Wednesday,7.037876602233853
10936,CUST1887,Customer_439,Corporate,2023-05-23,24-05-2023,Standard,West,Maharashtra,Electronics,Headphones,3,2550,10.0,6885.0,400.78,Cash,SalesPerson_18,2023,5,2,Tuesday,5.821060275962236
10937,CUST1046,Customer_193,Home Office,2023-12-21,27-12-2023,Express,South,Tamil Nadu,Electronics,Headphones,3,2577,0.0,7731.0,527.63,Net Banking,SalesPerson_13,2023,12,4,Thursday,6.824860949424395
10938,CUST1778,Customer_282,Corporate,2023-06-07,09-06-2023,Standard,West,Rajasthan,Electronics,Headphones,9,1020,10.0,8262.0,1710.75,Credit Card,SalesPerson_17,2023,6,2,Wednesday,20.70624546114742
10939,CUST1912,Customer_448,Corporate,2022-04-11,14-04-2022,Same Day,East,Odisha,Office Supplies,Binder,1,730,15.0,620.5,83.76,Debit Card,SalesPerson_11,2022,4,2,Monday,13.498791297340853
10940,CUST1093,Customer_235,Consumer,2024-11-15,18-11-2024,Standard,South,Karnataka,Electronics,Laptop,2,1948,5.0,3701.2,858.32,Debit Card,SalesPerson_9,2024,11,4,Friday,23.190316654058147
10941,CUST1573,Customer_394,Consumer,2024-05-20,21-05-2024,Same Day,South,Karnataka,Office Supplies,Notebook,9,2019,15.0,15445.35,2593.28,Net Banking,SalesPerson_6,2024,5,2,Monday,16.790037130916424
10942,CUST1597,Customer_407,Home Office,2022-08-06,11-08-2022,Same Day,West,Maharashtra,Electronics,Tablet,9,2281,5.0,19502.55,2109.51,Cash,SalesPerson_30,2022,8,3,Saturday,10.816585523431552
10943,CUST1640,Customer_183,Corporate,2024-04-16,22-04-2024,Express,East,Odisha,Office Supplies,Pen,4,1995,5.0,7581.0,2211.62,Cash,SalesPerson_12,2024,4,2,Tuesday,29.1731961482654
10944,CUST1253,Customer_374,Home Office,2023-04-30,04-05-2023,Express,North,Haryana,Furniture,Table,5,1792,15.0,7616.0,2038.21,Debit Card,SalesPerson_36,2023,4,2,Sunday,26.762211134453786
10945,CUST1104,Customer_49,Corporate,2022-12-18,19-12-2022,Express,West,Maharashtra,Electronics,Laptop,2,1423,0.0,2846.0,328.8,Net Banking,SalesPerson_23,2022,12,4,Sunday,11.553056921995784
10946,CUST1042,Customer_111,Home Office,2024-07-01,05-07-2024,Standard,East,Odisha,Office Supplies,Notebook,4,969,0.0,3876.0,399.67,UPI,SalesPerson_7,2024,7,3,Monday,10.31140350877193
10947,CUST1072,Customer_285,Consumer,2022-04-02,05-04-2022,Standard,East,West Bengal,Electronics,Headphones,4,509,10.0,1832.4,429.16,Net Banking,SalesPerson_38,2022,4,2,Saturday,23.42065051298843
10948,CUST1844,Customer_302,Consumer,2023-11-17,21-11-2023,Standard,North,Haryana,Furniture,Table,9,2861,15.0,21886.65,5938.88,Net Banking,SalesPerson_24,2023,11,4,Friday,27.13471454059895
10949,CUST1552,Customer_207,Home Office,2023-05-22,27-05-2023,Express,South,Kerala,Office Supplies,Binder,6,2355,5.0,13423.5,2744.72,Cash,SalesPerson_43,2023,5,2,Monday,20.44712630833985
10950,CUST1743,Customer_51,Corporate,2024-07-15,19-07-2024,Same Day,North,Delhi,Electronics,Mobile,4,242,0.0,968.0,75.39,Debit Card,SalesPerson_47,2024,7,3,Monday,7.788223140495868
10951,CUST1392,Customer_355,Corporate,2024-11-14,16-11-2024,Same Day,North,Delhi,Electronics,Mobile,1,1895,0.0,1895.0,541.81,Net Banking,SalesPerson_28,2024,11,4,Thursday,28.591556728232188
10952,CUST1977,Customer_217,Consumer,2022-10-19,20-10-2022,Same Day,West,Rajasthan,Electronics,Tablet,8,2422,0.0,19376.0,3303.17,UPI,SalesPerson_16,2022,10,4,Wednesday,17.047739471511147
10953,CUST1444,Customer_43,Consumer,2024-03-03,09-03-2024,Same Day,South,Karnataka,Furniture,Chair,3,723,15.0,1843.65,466.01,Net Banking,SalesPerson_41,2024,3,1,Sunday,25.276489572315786
10954,CUST1619,Customer_68,Consumer,2023-03-20,27-03-2023,Same Day,North,Haryana,Furniture,Desk,2,673,10.0,1211.4,87.19,Cash,SalesPerson_7,2023,3,1,Monday,7.197457487204886
10955,CUST1513,Customer_306,Corporate,2023-10-28,29-10-2023,Same Day,South,Kerala,Furniture,Table,10,1050,15.0,8925.0,3047.17,Cash,SalesPerson_6,2023,10,4,Saturday,34.141960784313724
10956,CUST1262,Customer_168,Home Office,2024-09-23,29-09-2024,Express,South,Tamil Nadu,Electronics,Headphones,4,2733,10.0,9838.8,2902.95,Credit Card,SalesPerson_6,2024,9,3,Monday,29.50512257592389
10957,CUST1901,Customer_332,Home Office,2022-12-24,31-12-2022,Standard,West,Rajasthan,Electronics,Headphones,3,789,5.0,2248.65,407.27,Cash,SalesPerson_45,2022,12,4,Saturday,18.111755942454362
10958,CUST1794,Customer_203,Home Office,2023-09-18,21-09-2023,Express,North,Delhi,Furniture,Desk,3,163,10.0,440.1,90.88,Cash,SalesPerson_22,2023,9,3,Monday,20.649852306294022
10959,CUST1766,Customer_73,Corporate,2023-06-30,07-07-2023,Same Day,West,Maharashtra,Furniture,Chair,9,2292,15.0,17533.8,5695.13,Debit Card,SalesPerson_13,2023,6,2,Friday,32.480865528293926
10960,CUST1003,Customer_57,Consumer,2023-08-28,02-09-2023,Standard,South,Tamil Nadu,Furniture,Table,8,366,0.0,2928.0,833.46,Debit Card,SalesPerson_41,2023,8,3,Monday,28.46516393442623
10961,CUST1486,Customer_298,Consumer,2022-12-10,15-12-2022,Standard,South,Tamil Nadu,Electronics,Mobile,1,2584,15.0,2196.4,593.82,Credit Card,SalesPerson_7,2022,12,4,Saturday,27.0360590056456
10962,CUST1555,Customer_243,Corporate,2022-02-13,18-02-2022,Express,West,Gujarat,Electronics,Laptop,10,2117,5.0,20111.5,3272.46,Credit Card,SalesPerson_7,2022,2,1,Sunday,16.27158590855978
10963,CUST1750,Customer_32,Corporate,2024-12-25,31-12-2024,Same Day,North,Punjab,Furniture,Desk,8,2918,5.0,22176.8,7543.83,Cash,SalesPerson_40,2024,12,4,Wednesday,34.01676526820822
10964,CUST1086,Customer_302,Corporate,2023-05-20,23-05-2023,Standard,South,Karnataka,Furniture,Sofa,8,2459,0.0,19672.0,5970.85,Cash,SalesPerson_34,2023,5,2,Saturday,30.352023180154536
10965,CUST1422,Customer_374,Consumer,2023-10-09,13-10-2023,Standard,East,Assam,Electronics,Headphones,4,453,5.0,1721.4,111.82,Cash,SalesPerson_26,2023,10,4,Monday,6.49587545021494
10966,CUST1863,Customer_308,Consumer,2023-03-22,23-03-2023,Standard,West,Rajasthan,Electronics,Tablet,7,1130,10.0,7119.0,2196.85,Credit Card,SalesPerson_17,2023,3,1,Wednesday,30.858968956314087
10967,CUST1799,Customer_418,Home Office,2022-06-30,05-07-2022,Express,South,Karnataka,Office Supplies,Notebook,3,2424,5.0,6908.4,1598.24,UPI,SalesPerson_34,2022,6,2,Thursday,23.134734526084188
10968,CUST1744,Customer_470,Home Office,2024-02-29,02-03-2024,Express,South,Karnataka,Electronics,Tablet,6,2666,5.0,15196.2,5305.63,Credit Card,SalesPerson_19,2024,2,1,Thursday,34.91418907358418
10969,CUST1405,Customer_398,Home Office,2022-02-23,28-02-2022,Same Day,South,Kerala,Office Supplies,Notebook,6,1361,15.0,6941.1,1714.92,Credit Card,SalesPerson_50,2022,2,1,Wednesday,24.706746769244067
10970,CUST1334,Customer_81,Consumer,2024-02-23,28-02-2024,Same Day,South,Karnataka,Office Supplies,Pen,2,437,5.0,830.3,84.25,Credit Card,SalesPerson_11,2024,2,1,Friday,10.146934842827894
10971,CUST1555,Customer_411,Consumer,2023-04-22,23-04-2023,Same Day,West,Rajasthan,Electronics,Tablet,6,2732,15.0,13933.2,754.03,UPI,SalesPerson_36,2023,4,2,Saturday,5.411750351678006
10972,CUST1489,Customer_485,Consumer,2024-04-29,02-05-2024,Express,East,West Bengal,Furniture,Table,1,2399,10.0,2159.1,113.92,Net Banking,SalesPerson_14,2024,4,2,Monday,5.276272520957806
10973,CUST1647,Customer_189,Consumer,2022-06-15,22-06-2022,Standard,West,Rajasthan,Furniture,Table,9,2127,15.0,16271.55,2392.48,Cash,SalesPerson_6,2022,6,2,Wednesday,14.70345480301508
10974,CUST1488,Customer_330,Consumer,2022-12-02,08-12-2022,Standard,South,Kerala,Electronics,Tablet,4,1040,0.0,4160.0,460.74,UPI,SalesPerson_40,2022,12,4,Friday,11.075480769230769
10975,CUST1229,Customer_91,Home Office,2022-12-18,22-12-2022,Same Day,North,Punjab,Furniture,Chair,2,2464,0.0,4928.0,262.64,Net Banking,SalesPerson_44,2022,12,4,Sunday,5.329545454545454
10976,CUST1862,Customer_14,Corporate,2023-02-24,27-02-2023,Same Day,South,Tamil Nadu,Furniture,Chair,6,1240,0.0,7440.0,2487.28,Net Banking,SalesPerson_36,2023,2,1,Friday,33.43118279569893
10977,CUST1740,Customer_176,Corporate,2024-08-09,11-08-2024,Express,West,Maharashtra,Electronics,Mobile,8,133,10.0,957.6,84.62,Debit Card,SalesPerson_5,2024,8,3,Friday,8.836675020885547
10978,CUST1053,Customer_66,Corporate,2022-09-29,30-09-2022,Express,West,Maharashtra,Furniture,Desk,6,2851,15.0,14540.1,1107.96,Debit Card,SalesPerson_11,2022,9,3,Thursday,7.620030123589247
10979,CUST1417,Customer_211,Corporate,2024-07-05,10-07-2024,Standard,West,Maharashtra,Office Supplies,Binder,1,1364,0.0,1364.0,164.01,Cash,SalesPerson_15,2024,7,3,Friday,12.024193548387096
10980,CUST1025,Customer_464,Consumer,2023-03-09,10-03-2023,Same Day,West,Maharashtra,Office Supplies,Notebook,4,2215,5.0,8417.0,2923.01,Credit Card,SalesPerson_4,2023,3,1,Thursday,34.72745633836284
10981,CUST1758,Customer_156,Home Office,2023-09-12,19-09-2023,Standard,North,Haryana,Furniture,Desk,4,2097,5.0,7968.6,1208.46,Credit Card,SalesPerson_12,2023,9,3,Tuesday,15.165273699269633
10982,CUST1830,Customer_284,Corporate,2024-01-08,11-01-2024,Same Day,North,Punjab,Furniture,Table,8,2260,10.0,16272.0,4142.21,Net Banking,SalesPerson_47,2024,1,1,Monday,25.456059488692233
10983,CUST1560,Customer_415,Consumer,2024-03-04,11-03-2024,Express,South,Kerala,Electronics,Headphones,10,265,5.0,2517.5,652.36,Cash,SalesPerson_18,2024,3,1,Monday,25.913008937437937
10984,CUST1322,Customer_147,Home Office,2022-05-03,04-05-2022,Express,North,Delhi,Office Supplies,Notebook,3,1963,10.0,5300.1,960.6,Credit Card,SalesPerson_41,2022,5,2,Tuesday,18.124186336106867
10985,CUST1061,Customer_265,Home Office,2023-03-26,30-03-2023,Express,West,Rajasthan,Electronics,Laptop,2,2390,15.0,4063.0,673.32,Debit Card,SalesPerson_8,2023,3,1,Sunday,16.571991139552054
10986,CUST1469,Customer_25,Home Office,2024-01-21,26-01-2024,Express,South,Tamil Nadu,Office Supplies,Binder,2,506,5.0,961.4,121.54,Cash,SalesPerson_47,2024,1,1,Sunday,12.641980445184107
10987,CUST1764,Customer_291,Home Office,2024-09-28,29-09-2024,Express,West,Rajasthan,Electronics,Tablet,10,2390,15.0,20315.0,4528.68,Credit Card,SalesPerson_46,2024,9,3,Saturday,22.292296332759047
10988,CUST1049,Customer_88,Home Office,2023-09-11,15-09-2023,Express,East,Odisha,Office Supplies,Pen,8,950,10.0,6840.0,1222.51,Credit Card,SalesPerson_47,2023,9,3,Monday,17.872953216374267
10989,CUST1870,Customer_88,Corporate,2023-06-21,23-06-2023,Same Day,West,Maharashtra,Electronics,Laptop,5,653,10.0,2938.5,412.87,Cash,SalesPerson_26,2023,6,2,Wednesday,14.050365832907946
10990,CUST1145,Customer_322,Home Office,2024-07-18,22-07-2024,Standard,East,Assam,Electronics,Mobile,3,774,10.0,2089.8,257.19,Credit Card,SalesPerson_26,2024,7,3,Thursday,12.306919322423198
10991,CUST1399,Customer_178,Home Office,2024-09-17,20-09-2024,Standard,West,Gujarat,Electronics,Headphones,5,231,10.0,1039.5,150.78,Net Banking,SalesPerson_5,2024,9,3,Tuesday,14.505050505050503
10992,CUST1222,Customer_303,Consumer,2022-03-05,07-03-2022,Same Day,West,Gujarat,Furniture,Sofa,8,1449,0.0,11592.0,2055.03,UPI,SalesPerson_36,2022,3,1,Saturday,17.728002070393376
10993,CUST1670,Customer_17,Home Office,2023-05-10,16-05-2023,Same Day,East,West Bengal,Office Supplies,Printer Paper,9,882,5.0,7541.1,2615.43,Cash,SalesPerson_36,2023,5,2,Wednesday,34.682340772566334
10994,CUST1587,Customer_333,Corporate,2023-05-10,17-05-2023,Same Day,South,Tamil Nadu,Furniture,Desk,5,982,15.0,4173.5,1190.09,Credit Card,SalesPerson_44,2023,5,2,Wednesday,28.515394752605726
10995,CUST1283,Customer_415,Corporate,2024-11-04,06-11-2024,Same Day,West,Maharashtra,Electronics,Headphones,1,258,15.0,219.3,30.32,Credit Card,SalesPerson_23,2024,11,4,Monday,13.825809393524851
10996,CUST1049,Customer_25,Corporate,2022-07-05,08-07-2022,Express,East,Assam,Electronics,Mobile,8,1898,10.0,13665.6,4751.67,Credit Card,SalesPerson_15,2022,7,3,Tuesday,34.77103090972954
10997,CUST1979,Customer_249,Consumer,2024-02-17,20-02-2024,Same Day,South,Karnataka,Electronics,Headphones,7,1775,15.0,10561.25,3184.6,Net Banking,SalesPerson_46,2024,2,1,Saturday,30.15362764824239
10998,CUST1877,Customer_248,Corporate,2022-03-17,19-03-2022,Standard,North,Haryana,Office Supplies,Notebook,1,2280,15.0,1938.0,264.72,Cash,SalesPerson_30,2022,3,1,Thursday,13.659442724458208
10999,CUST1430,Customer_249,Consumer,2022-04-26,30-04-2022,Express,East,Assam,Office Supplies,Printer Paper,6,1985,5.0,11314.5,3487.98,UPI,SalesPerson_40,2022,4,2,Tuesday,30.827522206018827
11000,CUST1712,Customer_449,Consumer,2024-06-26,01-07-2024,Express,South,Karnataka,Electronics,Tablet,2,374,0.0,748.0,167.49,Cash,SalesPerson_3,2024,6,2,Wednesday,22.391711229946527
11001,CUST1823,Customer_117,Home Office,2024-06-01,03-06-2024,Express,East,Odisha,Electronics,Laptop,6,1399,5.0,7974.3,842.99,UPI,SalesPerson_29,2024,6,2,Saturday,10.571335415020753
11002,CUST1463,Customer_242,Corporate,2024-07-19,22-07-2024,Same Day,North,Haryana,Furniture,Table,1,2254,15.0,1915.9,450.43,Cash,SalesPerson_49,2024,7,3,Friday,23.51009969205073
11003,CUST1743,Customer_194,Corporate,2024-09-03,06-09-2024,Express,West,Gujarat,Electronics,Headphones,5,2731,0.0,13655.0,4546.93,UPI,SalesPerson_31,2024,9,3,Tuesday,33.29864518491396
11004,CUST1929,Customer_418,Corporate,2022-09-21,24-09-2022,Same Day,South,Karnataka,Electronics,Headphones,9,227,0.0,2043.0,129.75,Cash,SalesPerson_7,2022,9,3,Wednesday,6.3509544787077825
11005,CUST1309,Customer_300,Corporate,2024-08-01,07-08-2024,Same Day,South,Tamil Nadu,Office Supplies,Pen,5,1677,5.0,7965.75,2370.11,Cash,SalesPerson_43,2024,8,3,Thursday,29.753758277626087
11006,CUST1620,Customer_451,Home Office,2023-02-17,18-02-2023,Standard,East,Assam,Electronics,Laptop,6,704,15.0,3590.4,467.67,UPI,SalesPerson_19,2023,2,1,Friday,13.025568181818182
11007,CUST1387,Customer_84,Corporate,2024-03-31,06-04-2024,Express,East,Assam,Office Supplies,Binder,8,298,10.0,2145.6,635.09,Credit Card,SalesPerson_20,2024,3,1,Sunday,29.599645786726324
11008,CUST1441,Customer_189,Consumer,2024-10-17,21-10-2024,Express,North,Punjab,Office Supplies,Binder,7,2242,0.0,15694.0,2700.75,Credit Card,SalesPerson_20,2024,10,4,Thursday,17.208805913087804
11009,CUST1971,Customer_220,Consumer,2022-04-06,13-04-2022,Same Day,West,Rajasthan,Furniture,Table,1,2792,0.0,2792.0,822.64,Debit Card,SalesPerson_10,2022,4,2,Wednesday,29.464183381088827
11010,CUST1532,Customer_394,Consumer,2024-12-08,10-12-2024,Express,North,Haryana,Furniture,Desk,1,1613,10.0,1451.7,365.11,Credit Card,SalesPerson_2,2024,12,4,Sunday,25.150513191430733
11011,CUST1582,Customer_395,Home Office,2024-04-02,03-04-2024,Same Day,North,Haryana,Furniture,Chair,4,1031,5.0,3917.8,913.12,UPI,SalesPerson_47,2024,4,2,Tuesday,23.306957986625147
11012,CUST1385,Customer_3,Consumer,2023-04-03,10-04-2023,Same Day,North,Haryana,Furniture,Chair,1,2534,10.0,2280.6,391.3,Net Banking,SalesPerson_10,2023,4,2,Monday,17.157765500306937
11013,CUST1993,Customer_103,Consumer,2023-10-07,10-10-2023,Standard,West,Gujarat,Office Supplies,Printer Paper,2,1662,0.0,3324.0,749.69,Cash,SalesPerson_20,2023,10,4,Saturday,22.553850782190136
11014,CUST1834,Customer_127,Consumer,2022-09-07,09-09-2022,Standard,South,Karnataka,Electronics,Mobile,10,1205,10.0,10845.0,3311.86,Credit Card,SalesPerson_49,2022,9,3,Wednesday,30.53812816966344
11015,CUST1916,Customer_373,Consumer,2022-04-22,29-04-2022,Standard,West,Maharashtra,Furniture,Chair,7,376,5.0,2500.4,791.56,Credit Card,SalesPerson_46,2022,4,2,Friday,31.657334826427768
11016,CUST1501,Customer_377,Corporate,2023-01-16,17-01-2023,Standard,South,Karnataka,Office Supplies,Printer Paper,9,212,10.0,1717.2,109.63,Net Banking,SalesPerson_29,2023,1,1,Monday,6.384230142091776
11017,CUST1927,Customer_448,Consumer,2024-07-30,04-08-2024,Express,North,Punjab,Furniture,Chair,4,210,0.0,840.0,57.19,UPI,SalesPerson_8,2024,7,3,Tuesday,6.808333333333333
11018,CUST1424,Customer_50,Home Office,2022-01-27,28-01-2022,Standard,North,Delhi,Office Supplies,Printer Paper,6,2540,0.0,15240.0,3807.01,Debit Card,SalesPerson_13,2022,1,1,Thursday,24.980380577427823
11019,CUST1101,Customer_383,Consumer,2022-01-22,28-01-2022,Express,West,Gujarat,Electronics,Mobile,6,2376,0.0,14256.0,3090.32,Debit Card,SalesPerson_6,2022,1,1,Saturday,21.67732884399551
11020,CUST1546,Customer_114,Corporate,2024-09-30,05-10-2024,Standard,East,Assam,Electronics,Tablet,7,2340,10.0,14742.0,1048.5,Debit Card,SalesPerson_19,2024,9,3,Monday,7.112332112332112
11021,CUST1911,Customer_39,Corporate,2024-03-16,19-03-2024,Standard,West,Gujarat,Office Supplies,Printer Paper,3,390,15.0,994.5,292.11,Credit Card,SalesPerson_44,2024,3,1,Saturday,29.372549019607845
11022,CUST1093,Customer_493,Consumer,2024-11-06,11-11-2024,Standard,North,Delhi,Electronics,Laptop,7,1837,10.0,11573.1,1725.67,Cash,SalesPerson_33,2024,11,4,Wednesday,14.911043713438923
11023,CUST1947,Customer_467,Corporate,2023-06-06,10-06-2023,Express,West,Maharashtra,Furniture,Chair,5,516,10.0,2322.0,257.37,Net Banking,SalesPerson_15,2023,6,2,Tuesday,11.083979328165375
11024,CUST1118,Customer_248,Home Office,2023-09-17,21-09-2023,Standard,North,Punjab,Office Supplies,Binder,6,2726,0.0,16356.0,5204.38,Credit Card,SalesPerson_25,2023,9,3,Sunday,31.819393494741995
11025,CUST1816,Customer_178,Home Office,2024-02-19,20-02-2024,Express,East,West Bengal,Electronics,Mobile,3,2255,0.0,6765.0,1505.59,Cash,SalesPerson_21,2024,2,1,Monday,22.255580192165556
11026,CUST1536,Customer_230,Corporate,2023-08-14,21-08-2023,Same Day,North,Punjab,Electronics,Mobile,7,2185,5.0,14530.25,2719.39,Net Banking,SalesPerson_48,2023,8,3,Monday,18.715369659847557
11027,CUST1334,Customer_200,Consumer,2024-09-12,14-09-2024,Same Day,North,Haryana,Electronics,Mobile,8,2051,15.0,13946.8,3942.02,Debit Card,SalesPerson_33,2024,9,3,Thursday,28.26469154214587
11028,CUST1569,Customer_164,Corporate,2022-06-04,10-06-2022,Same Day,East,Assam,Office Supplies,Binder,2,2250,10.0,4050.0,1255.4,Debit Card,SalesPerson_29,2022,6,2,Saturday,30.997530864197532
