Order ID,Customer ID,Customer Name,Segment,Order Date,Ship Date,Ship Mode,Region,State,Category,Product,Quantity,Unit Price,Discount (%),Sales,Profit,Payment Mode,Sales Person
8452,CUST1975,Customer_74,Consumer,21-10-2023,27-10-2023,Express,South,Karnataka,Office Supplies,Pen,10,731,0,7310,2521,Debit Card,SalesPerson_22
8453,CUST1857,Customer_424,Consumer,28-05-2024,31-05-2024,Same Day,West,Gujarat,Furniture,Table,7,1250,0,8750,2400,UPI,SalesPerson_7
8454,CUST1219,Customer_276,Corporate,22-09-2023,29-09-2023,Standard,East,Odisha,Furniture,Desk,5,1036,15,4403,1125.9,Net Banking,SalesPerson_18
8455,CUST1919,Customer_105,Home Office,24-12-2022,27-12-2022,Express,West,Gujarat,Office Supplies,Pen,2,1028,5,1953.2,213.65,Debit Card,SalesPerson_7
8456,CUST1321,Customer_241,Consumer,03-01-2023,09-01-2023,Express,West,Rajasthan,Furniture,Table,4,118,0,472,73.12,Credit Card,SalesPerson_1
8457,CUST1925,Customer_169,Home Office,11-09-2024,12-09-2024,Express,East,Assam,Furniture,Table,4,2160,15,7344,1364.22,Debit Card,SalesPerson_43
8458,CUST1924,Customer_487,Corporate,24-03-2022,25-03-2022,Standard,North,Punjab,Office Supplies,Notebook,6,2498,15,12739.8,1808.18,Cash,SalesPerson_12
8459,CUST1684,Customer_217,Corporate,29-05-2022,30-05-2022,Standard,South,Karnataka,Electronics,Mobile,3,2053,5,5851.05,985.75,Cash,SalesPerson_13
8460,CUST1216,Customer_225,Corporate,17-08-2024,22-08-2024,Same Day,South,Tamil Nadu,Furniture,Sofa,3,2796,0,8388,1034.14,Debit Card,SalesPerson_30
8461,CUST1586,Customer_73,Consumer,17-07-2022,22-07-2022,Express,East,Odisha,Furniture,Chair,9,2610,15,19966.5,1893.16,UPI,SalesPerson_11
8462,CUST1116,Customer_427,Home Office,07-04-2024,12-04-2024,Express,South,Kerala,Electronics,Mobile,9,1165,15,8912.25,3051.09,UPI,SalesPerson_10
8463,CUST1629,Customer_113,Consumer,24-03-2024,26-03-2024,Same Day,West,Gujarat,Furniture,Sofa,3,636,0,1908,144.84,Debit Card,SalesPerson_16
8464,CUST1236,Customer_364,Corporate,09-09-2022,10-09-2022,Express,West,Rajasthan,Furniture,Chair,2,2016,0,4032,835.68,Net Banking,SalesPerson_43
8465,CUST1189,Customer_102,Consumer,15-01-2024,19-01-2024,Same Day,South,Tamil Nadu,Furniture,Desk,8,694,10,4996.8,1670.27,UPI,SalesPerson_41
8466,CUST1022,Customer_129,Corporate,01-05-2024,02-05-2024,Same Day,East,Odisha,Furniture,Table,8,265,5,2014,104.98,Net Banking,SalesPerson_32
8467,CUST1261,Customer_226,Corporate,15-09-2024,19-09-2024,Standard,West,Rajasthan,Electronics,Mobile,7,2432,0,17024,1562.51,Cash,SalesPerson_5
8468,CUST1850,Customer_451,Corporate,31-12-2022,03-01-2023,Same Day,South,Tamil Nadu,Electronics,Mobile,10,1306,15,11101,612.11,Net Banking,SalesPerson_28
8469,CUST1555,Customer_202,Consumer,15-04-2022,16-04-2022,Standard,West,Gujarat,Office Supplies,Printer Paper,9,976,15,7466.4,1784.3,Debit Card,SalesPerson_7
8470,CUST1613,Customer_241,Home Office,08-05-2022,14-05-2022,Standard,North,Punjab,Electronics,Headphones,3,2185,10,5899.5,920.87,Net Banking,SalesPerson_27
8471,CUST1445,Customer_191,Home Office,12-11-2022,18-11-2022,Standard,North,Haryana,Office Supplies,Binder,2,2224,0,4448,533.4,Debit Card,SalesPerson_12
8472,CUST1714,Customer_396,Corporate,05-08-2022,09-08-2022,Same Day,South,Tamil Nadu,Furniture,Sofa,4,1382,0,5528,813.34,Credit Card,SalesPerson_32
8473,CUST1430,Customer_166,Corporate,20-11-2023,23-11-2023,Standard,East,West Bengal,Furniture,Chair,2,2168,15,3685.6,329.33,Credit Card,SalesPerson_37
8474,CUST1288,Customer_432,Consumer,02-11-2022,07-11-2022,Same Day,West,Rajasthan,Office Supplies,Printer Paper,4,107,0,428,71.89,UPI,SalesPerson_25
8475,CUST1609,Customer_419,Corporate,19-07-2024,23-07-2024,Same Day,East,West Bengal,Furniture,Sofa,6,2844,5,16210.8,4879.03,Net Banking,SalesPerson_11
8476,CUST1342,Customer_180,Consumer,03-01-2024,10-01-2024,Express,North,Delhi,Furniture,Table,10,2514,15,21369,4052.24,Debit Card,SalesPerson_12
8477,CUST1004,Customer_86,Consumer,11-06-2024,17-06-2024,Express,North,Delhi,Office Supplies,Pen,8,2068,15,14062.4,3979.41,Credit Card,SalesPerson_24
8478,CUST1127,Customer_402,Corporate,17-01-2023,18-01-2023,Express,West,Maharashtra,Electronics,Mobile,9,2650,10,21465,5057.41,Debit Card,SalesPerson_31
8479,CUST1591,Customer_208,Corporate,05-03-2022,07-03-2022,Express,South,Tamil Nadu,Electronics,Mobile,3,2864,5,8162.4,485.11,Debit Card,SalesPerson_30
8480,CUST1068,Customer_140,Consumer,21-01-2022,27-01-2022,Same Day,West,Rajasthan,Furniture,Desk,4,1534,15,5215.6,1662.51,Credit Card,SalesPerson_20
8481,CUST1829,Customer_97,Consumer,19-12-2022,24-12-2022,Express,West,Gujarat,Office Supplies,Binder,10,621,10,5589,1769.44,UPI,SalesPerson_17
8482,CUST1042,Customer_476,Home Office,25-09-2024,29-09-2024,Express,West,Gujarat,Office Supplies,Pen,4,907,15,3083.8,589.65,Debit Card,SalesPerson_9
8483,CUST1141,Customer_301,Home Office,27-10-2022,02-11-2022,Standard,East,Odisha,Furniture,Chair,1,1251,15,1063.35,256.61,Credit Card,SalesPerson_49
8484,CUST1069,Customer_41,Consumer,28-10-2024,03-11-2024,Standard,East,Odisha,Electronics,Laptop,9,2607,0,23463,1312.57,Net Banking,SalesPerson_43
8485,CUST1817,Customer_95,Corporate,29-09-2023,04-10-2023,Same Day,East,West Bengal,Furniture,Desk,4,871,0,3484,204.03,Cash,SalesPerson_23
8486,CUST1516,Customer_216,Home Office,26-07-2024,29-07-2024,Express,East,Odisha,Office Supplies,Pen,5,1965,15,8351.25,2458.01,Debit Card,SalesPerson_18
8487,CUST1825,Customer_499,Corporate,19-09-2024,26-09-2024,Express,North,Delhi,Furniture,Table,1,443,0,443,129.2,Credit Card,SalesPerson_39
8488,CUST1984,Customer_184,Home Office,26-10-2023,29-10-2023,Same Day,North,Delhi,Office Supplies,Notebook,5,573,0,2865,772.19,Credit Card,SalesPerson_24
8489,CUST1562,Customer_52,Consumer,21-07-2023,23-07-2023,Same Day,South,Karnataka,Office Supplies,Printer Paper,9,1634,0,14706,1089.7,Net Banking,SalesPerson_7
8490,CUST1722,Customer_232,Home Office,23-09-2023,25-09-2023,Standard,East,Odisha,Office Supplies,Binder,3,649,5,1849.65,462.78,Credit Card,SalesPerson_39
8491,CUST1854,Customer_188,Home Office,12-03-2023,17-03-2023,Standard,North,Punjab,Furniture,Chair,9,1431,5,12235.05,934.8,Credit Card,SalesPerson_18
8492,CUST1219,Customer_76,Corporate,16-01-2024,18-01-2024,Same Day,East,Assam,Furniture,Desk,2,742,10,1335.6,461.72,Cash,SalesPerson_50
8493,CUST1115,Customer_421,Consumer,14-01-2022,16-01-2022,Express,West,Rajasthan,Office Supplies,Binder,9,171,15,1308.15,103.22,Cash,SalesPerson_29
8494,CUST1170,Customer_434,Consumer,08-01-2023,09-01-2023,Express,East,Assam,Electronics,Headphones,8,908,10,6537.6,2117.65,Cash,SalesPerson_4
8495,CUST1965,Customer_256,Home Office,17-10-2024,19-10-2024,Same Day,North,Punjab,Electronics,Laptop,8,1124,0,8992,2875.52,Debit Card,SalesPerson_46
8496,CUST1455,Customer_367,Home Office,25-04-2022,01-05-2022,Same Day,East,Assam,Office Supplies,Pen,6,1785,0,10710,2462.93,Net Banking,SalesPerson_1
8497,CUST1013,Customer_235,Home Office,15-08-2024,19-08-2024,Same Day,North,Haryana,Electronics,Mobile,9,1383,15,10579.95,1528.8,Net Banking,SalesPerson_38
8498,CUST1748,Customer_167,Consumer,17-04-2022,21-04-2022,Standard,East,Assam,Electronics,Laptop,7,2959,15,17606.05,2331.99,UPI,SalesPerson_1
8499,CUST1297,Customer_438,Consumer,06-05-2024,10-05-2024,Express,West,Rajasthan,Electronics,Laptop,3,536,10,1447.2,309.61,UPI,SalesPerson_41
8500,CUST1240,Customer_405,Corporate,09-12-2022,16-12-2022,Standard,East,Odisha,Office Supplies,Printer Paper,5,2711,0,13555,3491.46,Net Banking,SalesPerson_35
8501,CUST1352,Customer_200,Home Office,17-11-2022,20-11-2022,Express,South,Kerala,Electronics,Laptop,9,2513,10,20355.3,4982.22,Net Banking,SalesPerson_48
8502,CUST1813,Customer_40,Home Office,27-03-2024,30-03-2024,Same Day,North,Punjab,Electronics,Laptop,3,2913,10,7865.1,2683.1,UPI,SalesPerson_28
8503,CUST1635,Customer_374,Corporate,25-02-2024,27-02-2024,Standard,East,West Bengal,Electronics,Mobile,10,267,15,2269.5,764.53,Debit Card,SalesPerson_28
8504,CUST1368,Customer_261,Corporate,07-03-2023,09-03-2023,Express,West,Rajasthan,Office Supplies,Pen,3,1103,0,3309,778.01,Debit Card,SalesPerson_24
8505,CUST1752,Customer_141,Consumer,08-08-2022,11-08-2022,Express,South,Karnataka,Office Supplies,Binder,5,1768,15,7514,1233.75,Cash,SalesPerson_27
8506,CUST1119,Customer_177,Home Office,01-11-2022,03-11-2022,Express,South,Tamil Nadu,Furniture,Desk,2,2363,5,4489.7,1276.73,Cash,SalesPerson_21
8507,CUST1804,Customer_304,Home Office,13-04-2022,18-04-2022,Same Day,North,Delhi,Electronics,Tablet,9,1276,5,10909.8,1425.92,Cash,SalesPerson_19
8508,CUST1905,Customer_221,Corporate,16-06-2023,21-06-2023,Express,West,Rajasthan,Electronics,Headphones,2,692,15,1176.4,142.79,Cash,SalesPerson_33
8509,CUST1961,Customer_260,Home Office,06-12-2022,09-12-2022,Standard,North,Haryana,Furniture,Sofa,2,2375,0,4750,792.12,UPI,SalesPerson_40
8510,CUST1332,Customer_64,Corporate,11-10-2022,15-10-2022,Express,West,Maharashtra,Electronics,Mobile,2,996,0,1992,666.04,Cash,SalesPerson_21
8511,CUST1375,Customer_268,Home Office,17-08-2024,19-08-2024,Standard,South,Tamil Nadu,Furniture,Table,1,2492,5,2367.4,376.55,Cash,SalesPerson_38
8512,CUST1814,Customer_416,Home Office,13-01-2024,19-01-2024,Express,East,Odisha,Office Supplies,Notebook,8,2474,0,19792,2244.57,Cash,SalesPerson_44
8513,CUST1499,Customer_368,Consumer,22-07-2023,28-07-2023,Same Day,North,Punjab,Furniture,Sofa,7,1203,0,8421,1676.57,Credit Card,SalesPerson_26
8514,CUST1927,Customer_450,Consumer,31-07-2022,05-08-2022,Express,South,Kerala,Electronics,Headphones,10,1613,5,15323.5,3529.94,UPI,SalesPerson_41
8515,CUST1257,Customer_446,Home Office,11-01-2024,13-01-2024,Express,West,Gujarat,Electronics,Laptop,9,1283,15,9814.95,2749.74,Net Banking,SalesPerson_4
8516,CUST1771,Customer_381,Home Office,09-04-2022,16-04-2022,Express,South,Kerala,Office Supplies,Binder,2,1545,0,3090,591.01,Debit Card,SalesPerson_40
8517,CUST1169,Customer_162,Home Office,07-01-2023,09-01-2023,Standard,South,Karnataka,Furniture,Table,1,484,5,459.8,36.23,Cash,SalesPerson_38
8518,CUST1798,Customer_305,Consumer,15-09-2022,17-09-2022,Express,South,Karnataka,Office Supplies,Pen,2,1608,10,2894.4,373.42,Debit Card,SalesPerson_13
8519,CUST1994,Customer_417,Consumer,30-05-2022,03-06-2022,Same Day,South,Tamil Nadu,Electronics,Laptop,9,569,15,4352.85,929,UPI,SalesPerson_46
8520,CUST1766,Customer_56,Home Office,12-08-2024,16-08-2024,Same Day,West,Rajasthan,Office Supplies,Pen,10,590,5,5605,1225.8,Debit Card,SalesPerson_32
8521,CUST1595,Customer_322,Corporate,29-07-2024,01-08-2024,Express,North,Delhi,Office Supplies,Pen,1,1245,5,1182.75,61.42,Net Banking,SalesPerson_16
8522,CUST1551,Customer_251,Consumer,08-10-2024,15-10-2024,Same Day,East,Assam,Electronics,Mobile,7,2287,15,13607.65,4088.03,Net Banking,SalesPerson_17
8523,CUST1191,Customer_141,Consumer,22-09-2024,29-09-2024,Standard,South,Karnataka,Furniture,Sofa,6,642,15,3274.2,379.86,Debit Card,SalesPerson_36
8524,CUST1948,Customer_183,Corporate,09-10-2024,16-10-2024,Standard,South,Kerala,Furniture,Table,5,1757,5,8345.75,1198.11,Net Banking,SalesPerson_29
8525,CUST1877,Customer_244,Consumer,06-02-2024,09-02-2024,Standard,West,Rajasthan,Office Supplies,Binder,4,277,5,1052.6,140.2,UPI,SalesPerson_22
8526,CUST1878,Customer_39,Consumer,11-09-2023,12-09-2023,Standard,North,Delhi,Office Supplies,Notebook,3,613,0,1839,129.12,UPI,SalesPerson_12
8527,CUST1946,Customer_278,Home Office,07-09-2023,12-09-2023,Express,West,Rajasthan,Furniture,Table,1,1104,10,993.6,200.01,Net Banking,SalesPerson_27
8528,CUST1465,Customer_479,Consumer,16-08-2022,22-08-2022,Standard,South,Kerala,Furniture,Desk,8,2100,15,14280,1619.13,Credit Card,SalesPerson_47
8529,CUST1443,Customer_357,Home Office,08-06-2022,14-06-2022,Standard,West,Rajasthan,Electronics,Headphones,3,558,15,1422.9,294.44,UPI,SalesPerson_17
8530,CUST1471,Customer_224,Home Office,19-02-2022,23-02-2022,Express,East,Assam,Electronics,Headphones,9,1254,5,10721.7,849.22,Net Banking,SalesPerson_13
8531,CUST1840,Customer_153,Consumer,08-06-2023,15-06-2023,Standard,North,Haryana,Office Supplies,Printer Paper,9,1095,10,8869.5,1367.91,UPI,SalesPerson_15
8532,CUST1947,Customer_384,Consumer,14-06-2022,19-06-2022,Express,West,Maharashtra,Furniture,Sofa,3,1067,5,3040.95,664.19,Debit Card,SalesPerson_43
8533,CUST1826,Customer_136,Corporate,05-02-2022,08-02-2022,Standard,South,Kerala,Electronics,Tablet,6,2813,10,15190.2,1312.78,Credit Card,SalesPerson_4
8534,CUST1791,Customer_46,Corporate,16-04-2024,20-04-2024,Express,North,Haryana,Office Supplies,Notebook,9,2230,10,18063,1614.6,UPI,SalesPerson_5
8535,CUST1601,Customer_436,Corporate,09-11-2024,12-11-2024,Standard,North,Haryana,Electronics,Mobile,6,2233,5,12728.1,1834.54,Debit Card,SalesPerson_16
8536,CUST1183,Customer_344,Corporate,07-09-2022,08-09-2022,Express,North,Delhi,Furniture,Desk,10,1814,10,16326,3711.95,Credit Card,SalesPerson_38
8537,CUST1291,Customer_342,Corporate,13-10-2023,15-10-2023,Express,South,Karnataka,Office Supplies,Notebook,4,1162,0,4648,1368.19,Debit Card,SalesPerson_2
8538,CUST1348,Customer_416,Consumer,26-09-2022,29-09-2022,Standard,South,Kerala,Electronics,Laptop,7,2562,15,15243.9,1406.45,Cash,SalesPerson_46
8539,CUST1307,Customer_162,Home Office,08-12-2024,11-12-2024,Express,South,Kerala,Electronics,Headphones,1,1357,0,1357,282.79,Net Banking,SalesPerson_19
8540,CUST1693,Customer_386,Home Office,05-02-2023,08-02-2023,Standard,East,Assam,Electronics,Tablet,4,194,15,659.6,49.03,Credit Card,SalesPerson_28
8541,CUST1206,Customer_138,Home Office,10-01-2024,15-01-2024,Express,West,Maharashtra,Office Supplies,Printer Paper,2,2127,15,3615.9,1162.56,Credit Card,SalesPerson_7
8542,CUST1948,Customer_258,Home Office,08-03-2024,11-03-2024,Same Day,West,Maharashtra,Furniture,Chair,10,1380,15,11730,668.58,Cash,SalesPerson_36
8543,CUST1451,Customer_153,Corporate,12-09-2022,14-09-2022,Express,North,Punjab,Furniture,Table,10,1273,10,11457,2725.31,UPI,SalesPerson_10
8544,CUST1766,Customer_430,Home Office,01-10-2023,02-10-2023,Express,South,Kerala,Office Supplies,Notebook,9,765,0,6885,1010.46,Debit Card,SalesPerson_28
8545,CUST1853,Customer_447,Consumer,22-12-2024,23-12-2024,Standard,North,Haryana,Electronics,Laptop,9,251,5,2146.05,619.43,Net Banking,SalesPerson_15
8546,CUST1986,Customer_131,Corporate,13-06-2022,18-06-2022,Same Day,South,Tamil Nadu,Office Supplies,Binder,8,2515,5,19114,3750.86,Net Banking,SalesPerson_43
8547,CUST1074,Customer_328,Corporate,06-12-2023,10-12-2023,Same Day,North,Delhi,Electronics,Mobile,5,1016,10,4572,569.34,Net Banking,SalesPerson_39
8548,CUST1182,Customer_386,Home Office,02-01-2023,03-01-2023,Standard,South,Karnataka,Office Supplies,Binder,5,1771,5,8412.25,901.34,Debit Card,SalesPerson_12
8549,CUST1779,Customer_379,Consumer,15-07-2024,19-07-2024,Same Day,East,West Bengal,Furniture,Table,5,2165,0,10825,1123.21,Credit Card,SalesPerson_32
8550,CUST1339,Customer_176,Consumer,12-07-2024,16-07-2024,Standard,East,Assam,Furniture,Chair,10,2727,15,23179.5,6929.87,Cash,SalesPerson_38
8551,CUST1245,Customer_416,Home Office,17-12-2024,24-12-2024,Same Day,East,Assam,Furniture,Table,1,2741,10,2466.9,592.53,Debit Card,SalesPerson_50
8552,CUST1213,Customer_162,Consumer,01-04-2024,02-04-2024,Same Day,East,West Bengal,Furniture,Table,7,835,15,4968.25,548.24,Cash,SalesPerson_11
8553,CUST1711,Customer_250,Corporate,19-02-2024,26-02-2024,Standard,East,Assam,Office Supplies,Binder,3,907,15,2312.85,296.82,Net Banking,SalesPerson_49
8554,CUST1532,Customer_13,Consumer,27-02-2024,05-03-2024,Same Day,West,Maharashtra,Office Supplies,Notebook,10,1934,0,19340,2827.01,Net Banking,SalesPerson_47
8555,CUST1696,Customer_195,Corporate,13-11-2022,15-11-2022,Standard,North,Haryana,Electronics,Tablet,1,542,0,542,125.57,Credit Card,SalesPerson_37
8556,CUST1985,Customer_92,Consumer,06-11-2023,10-11-2023,Express,East,Odisha,Office Supplies,Printer Paper,8,2695,5,20482,3855.78,Cash,SalesPerson_19
8557,CUST1229,Customer_41,Corporate,16-04-2022,20-04-2022,Express,North,Punjab,Furniture,Chair,5,1090,15,4632.5,803.88,Cash,SalesPerson_21
8558,CUST1127,Customer_286,Home Office,15-09-2022,21-09-2022,Express,South,Karnataka,Furniture,Sofa,7,1950,0,13650,892.24,Net Banking,SalesPerson_1
8559,CUST1388,Customer_362,Corporate,29-09-2024,02-10-2024,Standard,North,Punjab,Office Supplies,Notebook,9,1572,0,14148,905.34,Debit Card,SalesPerson_20
8560,CUST1193,Customer_3,Consumer,10-04-2022,12-04-2022,Express,North,Delhi,Furniture,Chair,8,1647,15,11199.6,967.79,Net Banking,SalesPerson_45
8561,CUST1348,Customer_387,Consumer,14-01-2023,15-01-2023,Same Day,East,Odisha,Furniture,Desk,10,884,15,7514,1116.54,Credit Card,SalesPerson_37
8562,CUST1850,Customer_251,Home Office,25-11-2024,27-11-2024,Express,West,Rajasthan,Furniture,Table,3,2914,15,7430.7,2013.54,Net Banking,SalesPerson_37
8563,CUST1616,Customer_334,Consumer,31-01-2023,01-02-2023,Standard,East,West Bengal,Office Supplies,Notebook,2,2603,5,4945.7,1536.42,Debit Card,SalesPerson_41
8564,CUST1836,Customer_151,Consumer,09-04-2024,16-04-2024,Same Day,East,West Bengal,Electronics,Mobile,6,2071,15,10562.1,2138.35,Credit Card,SalesPerson_15
8565,CUST1242,Customer_437,Corporate,21-09-2022,26-09-2022,Standard,West,Maharashtra,Furniture,Sofa,7,715,5,4754.75,934.58,Net Banking,SalesPerson_13
8566,CUST1736,Customer_325,Corporate,23-09-2024,26-09-2024,Same Day,East,Odisha,Electronics,Headphones,9,329,10,2664.9,810.93,Cash,SalesPerson_17
8567,CUST1598,Customer_345,Consumer,12-10-2022,19-10-2022,Standard,East,Assam,Electronics,Laptop,2,2069,0,4138,937.63,UPI,SalesPerson_31
8568,CUST1290,Customer_443,Consumer,22-11-2024,27-11-2024,Standard,East,Odisha,Electronics,Mobile,5,2635,15,11198.75,3218.27,Credit Card,SalesPerson_31
8569,CUST1047,Customer_335,Corporate,25-05-2023,27-05-2023,Same Day,South,Tamil Nadu,Electronics,Tablet,9,179,5,1530.45,254.65,Debit Card,SalesPerson_24
8570,CUST1076,Customer_174,Consumer,15-03-2024,21-03-2024,Express,South,Kerala,Office Supplies,Printer Paper,8,1340,15,9112,2192.26,Credit Card,SalesPerson_46
8571,CUST1692,Customer_157,Consumer,08-11-2022,14-11-2022,Standard,North,Delhi,Electronics,Mobile,9,1328,0,11952,3126.06,Net Banking,SalesPerson_38
8572,CUST1740,Customer_177,Corporate,01-07-2022,05-07-2022,Standard,East,Odisha,Furniture,Desk,9,2251,10,18233.1,6073.05,UPI,SalesPerson_39
8573,CUST1281,Customer_181,Consumer,24-12-2023,30-12-2023,Same Day,East,West Bengal,Electronics,Laptop,6,1540,10,8316,1125.08,Cash,SalesPerson_19
8574,CUST1104,Customer_128,Home Office,24-11-2022,30-11-2022,Express,North,Haryana,Furniture,Sofa,10,2306,15,19601,3907.83,Credit Card,SalesPerson_39
8575,CUST1994,Customer_337,Corporate,15-05-2022,20-05-2022,Same Day,East,Assam,Furniture,Chair,3,420,5,1197,411.7,Credit Card,SalesPerson_17
8576,CUST1687,Customer_214,Consumer,14-04-2024,20-04-2024,Standard,West,Gujarat,Office Supplies,Binder,7,1954,0,13678,2776.06,Credit Card,SalesPerson_36
8577,CUST1543,Customer_445,Home Office,20-12-2024,22-12-2024,Standard,West,Gujarat,Electronics,Tablet,10,2907,0,29070,7348.71,Net Banking,SalesPerson_27
8578,CUST1795,Customer_55,Consumer,05-03-2023,09-03-2023,Express,East,Assam,Electronics,Mobile,7,778,5,5173.7,912.44,Net Banking,SalesPerson_31
8579,CUST1541,Customer_492,Consumer,02-07-2022,07-07-2022,Same Day,South,Tamil Nadu,Electronics,Laptop,1,978,15,831.3,267.73,Net Banking,SalesPerson_47
8580,CUST1032,Customer_48,Corporate,07-08-2022,13-08-2022,Standard,East,Assam,Office Supplies,Printer Paper,6,2699,15,13764.9,2549.72,Credit Card,SalesPerson_31
8581,CUST1068,Customer_109,Corporate,25-04-2022,27-04-2022,Same Day,West,Maharashtra,Electronics,Tablet,8,2723,10,19605.6,1916.28,Debit Card,SalesPerson_30
8582,CUST1945,Customer_103,Consumer,15-07-2022,21-07-2022,Standard,West,Maharashtra,Electronics,Mobile,1,2336,10,2102.4,657.36,Cash,SalesPerson_35
8583,CUST1350,Customer_348,Home Office,29-06-2023,06-07-2023,Standard,South,Tamil Nadu,Furniture,Chair,1,705,0,705,230.58,Debit Card,SalesPerson_7
8584,CUST1972,Customer_395,Consumer,05-05-2023,10-05-2023,Standard,East,West Bengal,Electronics,Mobile,7,2620,10,16506,2222.89,Debit Card,SalesPerson_48
8585,CUST1277,Customer_223,Consumer,13-11-2022,16-11-2022,Standard,South,Tamil Nadu,Office Supplies,Printer Paper,5,2159,15,9175.75,3140.86,UPI,SalesPerson_37
8586,CUST1191,Customer_105,Home Office,18-03-2023,23-03-2023,Express,North,Delhi,Furniture,Sofa,1,360,0,360,26.47,Credit Card,SalesPerson_6
8587,CUST1881,Customer_293,Corporate,06-04-2022,09-04-2022,Express,East,Odisha,Furniture,Chair,3,277,15,706.35,138.87,Credit Card,SalesPerson_32
8588,CUST1642,Customer_314,Home Office,07-01-2023,13-01-2023,Same Day,East,Assam,Office Supplies,Pen,4,2048,0,8192,1709.76,Credit Card,SalesPerson_30
8589,CUST1518,Customer_59,Consumer,17-01-2024,23-01-2024,Same Day,North,Punjab,Office Supplies,Notebook,9,1385,5,11841.75,2305.27,Cash,SalesPerson_36
